region,annee,type,nb_etab,nb_ecrans,nb_fauteuils,nb_seances,nb_entrees,recette,rme,indice_freq,tmof
BRETAGNE,2016,M,20.0,95.0,16485.0,135024.0,3023262.0,17786564.0,5.883236054301612,0.9178505396420602,13.202445249536032
CENTRE-VAL DE LOIRE,2016,M,7.0,52.0,8842.0,79220.0,1822586.0,12035728.0,6.603654368024334,0.706814416549807,13.763688654603826
CORSE,2016,M,2.0,9.0,1446.0,13716.0,455743.0,3194723.0,7.009922258816921,1.3925043463913493,20.37685350616926
GRAND EST,2016,M,25.0,163.0,29776.0,244682.0,5192361.0,32977016.0,6.351063803152361,0.9341174553041841,11.828265255829503
HAUTS-DE-FRANCE,2016,M,23.0,136.0,21924.0,215324.0,4859245.0,29475551.0,6.065870521037733,0.8085298510343469,14.384510886015441
ILE-DE-FRANCE,2016,M,83.0,316.0,50931.0,535884.2543898558,12325060.611201687,78988743.57525846,6.4087914913350765,1.0201054226138744,14.39301101150628
NORMANDIE,2016,M,22.0,109.0,20374.0,154499.0,2981446.0,17748511.0,5.952987577168931,0.8928808124029874,10.750914204852634
NOUVELLE AQUITAINE,2016,M,44.0,273.0,46035.0,429190.0,8572194.0,54785255.0,6.391042363250295,1.4500922103797322,12.239747059328817
OCCITANIE,2016,M,24.0,153.0,24422.0,261123.0,5415122.0,33815315.0,6.244608154719321,0.9378158129675443,13.259735420000554
PAYS DE LA LOIRE,2016,M,20.0,106.0,17540.0,159287.0,4073993.0,24935387.0,6.120625882273239,1.095597647661215,15.864427834057956
PROVENCE-ALPES-COTE D'AZUR,2016,M,42.0,167.0,27710.0,250776.0,5631052.0,35757552.0,6.350066026738876,1.1244165059064768,14.087486662230397
AUVERGNE-RHONE-ALPES,2017,M,52.0,214.0,35393.0,273377.0,6842728.0,43171765.0,6.309145270716591,0.8686202492149356,15.83516261840367
BOURGOGNE-FRANCHE-COMTE,2017,M,13.0,90.0,15559.0,152486.0,3150264.0,20194745.0,6.410492898372961,1.116553845106909,12.005267241148687
BRETAGNE,2017,M,20.0,97.0,16926.0,138201.0,3076890.0,18353337.0,5.964898647660462,0.9341317910651669,12.841997713650358
CENTRE-VAL DE LOIRE,2017,M,7.0,52.0,8885.0,79904.0,1837821.0,12253246.0,6.667268466297861,0.7127226796639407,13.644269349855545
CORSE,2017,M,2.0,9.0,1446.0,13747.0,463815.0,3193446.0,6.885171889654281,1.4171680166705878,20.42052235750344
GRAND EST,2017,M,29.0,179.0,32061.0,263749.0,5376205.0,33712165.0,6.27062491106645,0.9671914055655282,11.36977538718943
HAUTS-DE-FRANCE,2017,M,24.0,140.0,22325.0,219963.0,4939283.0,30175252.0,6.109237312379145,0.8218473750976709,14.398239661714682
ILE-DE-FRANCE,2017,M,86.0,322.0,51896.0,544478.1911732112,11857506.36411535,76390854.62444593,6.442404691059612,0.9814074690812615,13.72932744650735
NORMANDIE,2017,M,22.0,114.0,21251.0,163493.0,3024896.0,18320740.0,6.0566512038761005,0.9058931799920399,10.23771401619327
NOUVELLE AQUITAINE,2017,M,44.0,280.0,46322.0,450989.0,8771534.0,56556369.0,6.447717012782485,1.4838130269194765,11.861066377334305
OCCITANIE,2017,M,26.0,175.0,28277.0,292324.0,5878154.0,38342480.0,6.522877760603074,1.018005831125951,12.62355344320949
PAYS DE LA LOIRE,2017,M,19.0,100.0,15909.0,147336.0,3720113.0,22905331.0,6.157160010999666,1.0004305485635114,16.140027492747187
PROVENCE-ALPES-COTE D'AZUR,2017,M,41.0,151.0,23752.0,243772.0,5112321.0,32431225.0,6.343738000802375,1.0208355589492524,13.453559161390624
AUVERGNE-RHONE-ALPES,2018,M,48.0,210.0,33918.0,293573.0,6764696.0,43228952.0,6.390376152897336,0.8587148174504785,14.839389242519005
BOURGOGNE-FRANCHE-COMTE,2018,M,13.0,97.0,16510.0,156956.0,2966750.0,18885444.0,6.365701188168872,1.0515106416385809,10.932729195404196
BRETAGNE,2018,M,20.0,94.0,15857.0,131923.0,2862328.0,17155592.0,5.993580050923584,0.8689916055679524,12.885403636058502
CENTRE-VAL DE LOIRE,2018,M,8.0,64.0,11713.0,107641.0,2147671.0,14479917.0,6.742148587935489,0.832885155930058,10.87871269512818
CORSE,2018,M,2.0,9.0,1446.0,13985.0,439199.0,2982783.0,6.791415736374628,1.3419548219736437,18.900554968378508
GRAND EST,2018,M,26.0,173.0,31194.0,262772.0,5034414.0,32660564.0,6.487460904089334,0.905702433753693,10.677464625005257
HAUTS-DE-FRANCE,2018,M,25.0,156.0,24491.0,262976.0,5445588.0,33907356.0,6.22657387962512,0.9060914719126998,13.306504907664172
ILE-DE-FRANCE,2018,M,82.0,340.0,57031.0,577582.6259850215,11612319.458039708,75187775.92564058,6.474828409373878,0.9611141415000275,12.017786598669284
NORMANDIE,2018,M,22.0,116.0,21450.0,169991.0,3011610.0,18217804.0,6.049190964301487,0.9019143004572148,9.742544193109033
NOUVELLE AQUITAINE,2018,M,41.0,287.0,47921.0,479397.0,8832755.0,56654291.0,6.414113263641978,1.4941693132111373,11.136987880570908
OCCITANIE,2018,M,28.0,197.0,31928.0,362457.0,6519893.0,42759937.0,6.558380175870984,1.1291451520863984,11.173673283183625
PAYS DE LA LOIRE,2018,M,23.0,123.0,20678.0,190765.0,4550040.0,28159201.0,6.188780977749646,1.2236184796499245,14.307158663831295
PROVENCE-ALPES-COTE D'AZUR,2018,M,39.0,148.0,23477.0,236951.0,4932010.0,31602041.0,6.4075379003692206,0.98483080094018,13.363767183054733
AUVERGNE-RHONE-ALPES,2019,M,52.0,220.0,35799.0,315539.0,7659961.0,49263228.0,6.431263553430624,0.9723603265827149,15.550607171067051
BOURGOGNE-FRANCHE-COMTE,2019,M,11.0,81.0,14151.0,141105.0,2762303.0,17938697.0,6.494109082168031,0.9790481166024023,11.3028483695261
BRETAGNE,2019,M,24.0,119.0,20741.0,166427.0,3630017.0,22210763.0,6.118638838330509,1.102058988721405,12.562004709380073
CENTRE-VAL DE LOIRE,2019,M,7.0,52.0,9093.0,82663.0,1830364.0,12339747.0,6.741690177472896,0.7098307913776201,12.74385353192153
CORSE,2019,M,2.0,9.0,1446.0,14018.0,450228.0,3028513.0,6.726620734383468,1.3756534864322314,19.311271299196285
GRAND EST,2019,M,25.0,168.0,28509.0,238830.0,4734756.0,31164061.0,6.581978247664716,0.8517932836731147,11.59286795473862
HAUTS-DE-FRANCE,2019,M,24.0,146.0,22896.0,241216.0,5137142.0,32120330.0,6.252568062163748,0.8547691371812467,13.70856456056419
ILE-DE-FRANCE,2019,M,87.0,338.0,54784.0,565433.7046011343,11808381.434570862,76242455.19500208,6.456638923586132,0.9773415574728179,13.143027779499597
NORMANDIE,2019,M,24.0,126.0,22815.0,182204.0,3512313.0,21567155.0,6.140442210019438,1.0518643922625377,10.923884169623348
NOUVELLE AQUITAINE,2019,M,43.0,291.0,47942.0,467801.0,9205975.0,59153391.0,6.425543302040251,1.557304073665453,12.021896678869549
OCCITANIE,2019,M,26.0,185.0,30357.0,326504.0,6473345.0,43247555.0,6.6808666925677525,1.121083754677067,12.143136633695608
PAYS DE LA LOIRE,2019,M,23.0,127.0,21194.0,195712.0,5015056.0,31654098.0,6.311813467287305,1.348672802454315,15.452043800370326
PROVENCE-ALPES-COTE D'AZUR,2019,M,38.0,151.0,23511.0,246455.0,5226394.0,33823208.0,6.471614654386944,1.0436138185139427,13.845226906585884
AUVERGNE-RHONE-ALPES,2020,M,48.0,310.0,57060.0,268700.0,3856768.0,27820902.0,7.213527492449637,0.4895805855974677,7.912202381898763
BOURGOGNE-FRANCHE-COMTE,2020,M,14.0,129.0,23362.0,116824.0,1535281.0,10061596.0,6.553585955925984,0.5441524595619861,7.431222226352613
BRETAGNE,2020,M,17.0,135.0,25098.0,108745.0,1749350.0,12100032.0,6.916873124303312,0.5310958301076248,8.902438515490452
CENTRE-VAL DE LOIRE,2020,M,11.0,111.0,21814.0,98631.0,1525235.0,11010299.0,7.218755798286821,0.5914991592310842,7.948100905005908
CORSE,2020,M,1.0,6.0,1147.0,5001.0,92611.0,595313.0,6.428102493224347,0.2829691734676106,9.676947463342204
GRAND EST,2020,M,26.0,247.0,51092.0,208856.0,3258253.0,22742205.0,6.979876946326758,0.5861670637109446,7.668034709165649
HAUTS-DE-FRANCE,2020,M,22.0,232.0,45664.0,198271.0,3012141.0,20707210.0,6.874581900382485,0.5011901877811159,7.768189006561929
ILE-DE-FRANCE,2020,M,99.0,631.0,123769.0,565296.4187620636,10145366.093576593,73776635.23094124,7.271953968980179,0.839699153856848,9.386987696639858
NORMANDIE,2020,M,13.0,132.0,26789.0,111761.0,1684582.0,12110698.0,7.189141282525873,0.5044971281450173,7.4315943896024335
NOUVELLE AQUITAINE,2020,M,24.0,200.0,36318.0,177172.0,2194878.0,14955910.0,6.81400515199478,0.3712906509738167,7.044571539786934
OCCITANIE,2020,M,28.0,215.0,37642.0,193945.0,2485872.0,17772107.0,7.1492446111465116,0.43051478260568377,7.3147418292833795
PAYS DE LA LOIRE,2020,M,19.0,163.0,29905.0,137939.0,2528312.0,16712002.0,6.6099445005205055,0.6799257337343539,10.173284621867488
PROVENCE-ALPES-COTE D'AZUR,2020,M,37.0,196.0,34636.0,167061.0,2661475.0,19800037.0,7.439497646981467,0.5314471292499946,9.249039727631207
AUVERGNE-RHONE-ALPES,2004,G,25.0,203.0,39223.0,364135.0,13193249.0,81633374.0,6.187511052053971,1.7932356616232383,19.19051141740423
BOURGOGNE-FRANCHE-COMTE,2004,G,9.0,67.0,12148.0,116800.0,3057019.0,17928075.0,5.864561195072716,1.0998603686110364,14.785779235226403
BRETAGNE,2004,G,8.0,55.0,10769.0,96455.0,3022932.0,17489968.0,5.785762961257481,0.9768617827433791,16.348559342062497
CENTRE-VAL DE LOIRE,2004,G,7.0,55.0,11618.0,104244.0,2959313.0,17370501.0,5.869774843012551,1.174532370046123,13.73750246961079
CORSE,2004,G,0,0,0,0,0,0,0,0,0
GRAND EST,2004,G,14.0,137.0,32076.0,238555.0,8968018.0,53722982.0,5.990507824582868,1.6335077523156947,16.62522141504413
HAUTS-DE-FRANCE,2004,G,11.0,142.0,33041.0,225141.0,8216309.0,49753850.0,6.055498886422114,1.3895332977394381,16.09538681170567
ILE-DE-FRANCE,2004,G,69.0,506.0,108119.0,980562.8531692334,42697297.78519069,277682603.46682596,6.5035170343529,3.7023780990901187,21.0219873896678
NORMANDIE,2004,G,10.0,89.0,18322.0,149311.0,4785822.0,28338629.0,5.921371292120768,1.4645179335146554,15.784219777545042
NOUVELLE AQUITAINE,2004,G,10.0,128.0,22999.0,224243.0,6462239.0,35252494.0,5.4551516896852625,1.1591832275870382,16.325417348204056
OCCITANIE,2004,G,11.0,119.0,25683.0,214272.0,7986953.0,48486822.0,6.07075338993481,1.5038606912565435,17.554475515362718
PAYS DE LA LOIRE,2004,G,7.0,76.0,14389.0,131403.0,4540344.0,28225121.0,6.216515973239032,1.3159162503054056,18.631692841322653
PROVENCE-ALPES-COTE D'AZUR,2004,G,21.0,157.0,29425.0,273381.0,10061858.0,66662637.0,6.625281036564022,2.089589452803105,19.840521913655007
AUVERGNE-RHONE-ALPES,2005,G,19.0,169.0,33294.0,306340.0,10521657.0,66781360.0,6.347038303947753,1.3356258389189328,17.94159691931954
BOURGOGNE-FRANCHE-COMTE,2005,G,7.0,56.0,10427.0,97528.0,2213443.0,13088468.0,5.913171470871398,0.7845146605411394,12.611996673788672
BRETAGNE,2005,G,5.0,50.0,9823.0,70991.0,1833340.0,10790667.0,5.8857969607383245,0.5565948661900207,13.163886487884504
CENTRE-VAL DE LOIRE,2005,G,4.0,35.0,7063.0,62374.0,1995898.0,11761112.0,5.892641808348924,0.7740262903165759,16.073718031316684
CORSE,2005,G,0,0,0,0,0,0,0,0,0
GRAND EST,2005,G,14.0,137.0,32486.0,226903.0,7753338.0,46349619.0,5.978021208413718,1.3948429939045517,15.167119978093632
HAUTS-DE-FRANCE,2005,G,7.0,108.0,26577.0,168887.0,6251350.0,38264581.0,6.121010821662521,1.0401622236095451,15.450266643671748
ILE-DE-FRANCE,2005,G,62.0,459.0,97801.0,930465.0404486648,37818690.37150653,247358614.4618986,6.5406446397801306,3.1301307426485336,19.795094194127877
NORMANDIE,2005,G,7.0,73.0,15124.0,126884.0,3828243.0,23665491.0,6.181815260943467,1.1464788293720731,14.941091227564174
NOUVELLE AQUITAINE,2005,G,8.0,111.0,20576.0,189549.0,5280974.0,29559251.0,5.597310458260162,0.8933418049822363,15.12346648626477
OCCITANIE,2005,G,11.0,119.0,25669.0,214387.0,7358716.0,45430019.0,6.173633960054988,1.274416389499124,16.36723450788361
PAYS DE LA LOIRE,2005,G,7.0,76.0,15042.0,129452.0,4029679.0,25370137.0,6.295820833371591,1.0836805152168394,16.10199182720859
PROVENCE-ALPES-COTE D'AZUR,2005,G,18.0,145.0,27128.0,250269.0,8487515.0,56877028.0,6.70125802428626,1.6947991174879597,18.443786556253755
AUVERGNE-RHONE-ALPES,2006,G,20.0,180.0,35396.0,319821.0,11049943.0,71352820.0,6.457302087440632,1.402686800128667,17.785599368535536
BOURGOGNE-FRANCHE-COMTE,2006,G,7.0,56.0,10427.0,97732.0,2308359.0,13785625.0,5.972045509385672,0.8181559124369067,12.926469348032722
BRETAGNE,2006,G,6.0,58.0,11370.0,101614.0,2920137.0,17436737.0,5.971205118116034,0.8865421922674075,14.85694879553702
CENTRE-VAL DE LOIRE,2006,G,8.0,62.0,12643.0,115132.0,3083693.0,18118252.0,5.875504468181496,1.1958824816023628,13.159193358435017
CORSE,2006,G,0,0,0,0,0,0,0,0,0
GRAND EST,2006,G,15.0,147.0,34612.0,254466.0,8697911.0,53018743.0,6.095572028731956,1.5647738070951291,14.845648141806098
HAUTS-DE-FRANCE,2006,G,9.0,130.0,30861.0,205307.0,7560702.0,47006744.0,6.217245964726556,1.2580253232292442,15.842304584825476
ILE-DE-FRANCE,2006,G,75.0,521.0,108589.0,1036924.9911051868,41434742.35608579,272055958.85972524,6.565889960693013,3.429419675521645,19.512130671277504
NORMANDIE,2006,G,5.0,62.0,13055.0,110632.0,3889958.0,23789808.0,6.115697907278176,1.1649611830143831,16.933512392287113
NOUVELLE AQUITAINE,2006,G,8.0,111.0,20576.0,201725.0,5737854.0,32557963.0,5.674240404165041,0.9706286849896524,15.411011912843433
OCCITANIE,2006,G,12.0,131.0,27660.0,238790.0,8050575.0,50319812.0,6.250461861419836,1.3942357233098697,16.146887674025447
PAYS DE LA LOIRE,2006,G,10.0,97.0,19357.0,160645.0,5204606.0,32456403.0,6.236092222927153,1.3996474934059646,16.37949244339977
PROVENCE-ALPES-COTE D'AZUR,2006,G,18.0,145.0,27128.0,248661.0,8612314.0,58417736.0,6.783047622276661,1.719719160052053,18.657312989515912
AUVERGNE-RHONE-ALPES,2007,G,15.0,155.0,31578.0,279001.0,9550127.0,62095615.0,6.502072171396255,1.212299202127322,17.06122594086497
BOURGOGNE-FRANCHE-COMTE,2007,G,2.0,22.0,3824.0,35729.0,1166756.0,7112057.0,6.095582109712742,0.41353546817078085,19.3892617527736
BRETAGNE,2007,G,8.0,66.0,12973.0,113471.0,3136698.0,18959515.0,6.044418366065206,0.9522892663600346,14.278000080933149
CENTRE-VAL DE LOIRE,2007,G,4.0,36.0,7319.0,69281.0,2031817.0,12113790.0,5.962047763159773,0.7879559852818903,14.31137928268034
CORSE,2007,G,0,0,0,0,0,0,0,0,0
GRAND EST,2007,G,17.0,169.0,38688.0,295372.0,8734230.0,53364110.0,6.109766974306837,1.5713076771128711,13.115725343581207
HAUTS-DE-FRANCE,2007,G,7.0,108.0,26577.0,168633.0,6240893.0,39479289.0,6.325903841004805,1.0384222832171044,15.308415779678269
ILE-DE-FRANCE,2007,G,60.0,485.0,103707.0,966009.6682736785,37012859.86193508,243513013.00270572,6.57914611059656,3.063434756441827,18.245964859712696
NORMANDIE,2007,G,5.0,62.0,13055.0,109578.0,3596835.0,22089688.0,6.14142377951727,1.0771769661028574,15.764908613903797
NOUVELLE AQUITAINE,2007,G,7.0,100.0,18283.0,186109.0,4899762.0,28169221.0,5.749099854237818,0.828855099279673,14.444751565916608
OCCITANIE,2007,G,14.0,138.0,28613.0,250906.0,8123796.0,50307876.0,6.192656240998666,1.4069164739266233,15.749738971183536
PAYS DE LA LOIRE,2007,G,7.0,76.0,15042.0,132079.0,3972255.0,24629712.0,6.20043577262789,1.0682377789825608,15.376864020227407
PROVENCE-ALPES-COTE D'AZUR,2007,G,18.0,145.0,27128.0,243989.0,8203762.0,55988568.0,6.8247430873786925,1.638138913177916,18.155613257045086
AUVERGNE-RHONE-ALPES,2008,G,17.0,178.0,35995.0,320426.0,10889958.0,71155260.0,6.53402520009719,1.3823782023631777,17.016427212787853
BOURGOGNE-FRANCHE-COMTE,2008,G,9.0,71.0,12398.0,127549.0,2718326.0,16234344.0,5.972184351692917,0.9634612678664657,12.290806665828086
BRETAGNE,2008,G,6.0,63.0,12548.0,104879.0,3022421.0,18542532.0,6.134993106519575,0.9175952153255309,14.451314317440728
CENTRE-VAL DE LOIRE,2008,G,7.0,57.0,11839.0,113619.0,2967648.0,16932788.0,5.70579394860846,1.1508792395229646,12.523087433798159
CORSE,2008,G,0,0,0,0,0,0,0,0,0
GRAND EST,2008,G,16.0,160.0,37123.0,294380.0,9183960.0,56392910.0,6.140369731575486,1.6522151184818266,13.645251917497573
HAUTS-DE-FRANCE,2008,G,12.0,163.0,37844.0,262096.0,9348270.0,59416644.0,6.355897294365695,1.5554587905176327,15.640077011602886
ILE-DE-FRANCE,2008,G,60.0,497.0,105875.0,1027043.9617413548,40141371.579020455,262455619.18203172,6.5382822972397365,3.3223715574835437,18.57894658918208
NORMANDIE,2008,G,5.0,62.0,13055.0,111807.0,3907425.0,23286008.0,5.95942545282379,1.1701921847330938,16.753168124559696
NOUVELLE AQUITAINE,2008,G,8.0,111.0,20576.0,207568.0,5571178.0,32537910.0,5.8404003605700625,0.9424333864164688,14.48008249146772
OCCITANIE,2008,G,12.0,132.0,27781.0,248184.0,8244530.0,51810074.0,6.284175568528466,1.4278257451051535,15.914747990510989
PAYS DE LA LOIRE,2008,G,8.0,85.0,17056.0,146950.0,4711572.0,29198341.0,6.1971547924981305,1.2670584362777368,16.212095493925265
PROVENCE-ALPES-COTE D'AZUR,2008,G,17.0,137.0,25162.0,240930.0,8700930.0,59944891.0,6.88948089457104,1.7374141294977992,19.678246212461225
AUVERGNE-RHONE-ALPES,2009,G,20.0,204.0,41292.0,360127.0,12459481.0,83599774.0,6.709731649335955,1.5816144513282941,17.445532945427093
BOURGOGNE-FRANCHE-COMTE,2009,G,10.0,81.0,14278.0,141658.0,3260143.0,19611338.0,6.015483983371282,1.1554984605253318,13.309976030437845
BRETAGNE,2009,G,6.0,67.0,13339.0,120659.0,3861646.0,24748773.0,6.4088663228063885,1.1723806487848567,16.41071968962453
CENTRE-VAL DE LOIRE,2009,G,6.0,57.0,11914.0,112892.0,3130207.0,19084132.0,6.096763568671337,1.2139210080540077,13.282983827954553
CORSE,2009,G,0,0,0,0,0,0,0,0,0
GRAND EST,2009,G,16.0,160.0,37123.0,286782.0,9701979.0,61808203.0,6.370679940659529,1.7454079049770679,14.986903577448976
HAUTS-DE-FRANCE,2009,G,12.0,163.0,37844.0,263913.0,9287095.0,61346842.0,6.605600782591327,1.5452798813173296,15.468988293708428
ILE-DE-FRANCE,2009,G,60.0,503.0,107054.0,1031881.2526567488,43142483.08623552,285807486.2065736,6.624734270284957,3.570763855010793,20.221292522105923
NORMANDIE,2009,G,7.0,76.0,15773.0,129000.0,4164453.0,23454243.0,5.632010494535537,1.247166702953553,15.836122479463194
NOUVELLE AQUITAINE,2009,G,11.0,144.0,26519.0,268668.0,7246336.0,44997159.0,6.209642914708896,1.2258069972978012,14.7775817064387
OCCITANIE,2009,G,12.0,139.0,28730.0,254607.0,9149608.0,58163792.0,6.356970921595766,1.584571329113979,17.56104013641156
PAYS DE LA LOIRE,2009,G,7.0,80.0,16075.0,140805.0,4979546.0,30596348.0,6.144405132516097,1.339123283722091,17.992381663470017
PROVENCE-ALPES-COTE D'AZUR,2009,G,21.0,153.0,27654.0,262175.0,9784235.0,69514623.0,7.10475811343452,1.953730019127484,20.90103871437774
AUVERGNE-RHONE-ALPES,2010,G,20.0,206.0,42356.0,370260.0,13745454.0,96052501.0,6.987946778622226,1.7448566827517378,18.515854995618103
BOURGOGNE-FRANCHE-COMTE,2010,G,9.0,76.0,13466.0,132816.0,3291526.0,20592747.0,6.256291762544182,1.166621594751857,14.357537235301493
BRETAGNE,2010,G,9.0,77.0,15159.0,138149.0,4493155.0,28697321.0,6.3868976253879515,1.364104315618501,16.926548471472007
CENTRE-VAL DE LOIRE,2010,G,6.0,57.0,11914.0,112758.0,3181388.0,20525801.0,6.4518383171119025,1.2337694369640486,13.552493725334466
CORSE,2010,G,0,0,0,0,0,0,0,0,0
GRAND EST,2010,G,16.0,160.0,37123.0,282049.0,9629890.0,63691081.0,6.613894966609172,1.732438931279857,15.219801494538359
HAUTS-DE-FRANCE,2010,G,13.0,175.0,40679.0,286913.0,9909049.0,67448284.0,6.80673634775648,1.64876681703887,15.258883173846788
ILE-DE-FRANCE,2010,G,63.0,522.0,110597.0,1073762.8242260905,44466979.69565669,299906702.04761946,6.744481053137793,3.680388157570104,20.160378107461828
NORMANDIE,2010,G,8.0,88.0,18185.0,160818.0,5221308.0,30600018.0,5.860603894656282,1.5636727040658183,16.07412440287427
NOUVELLE AQUITAINE,2010,G,13.0,161.0,28972.0,297076.0,7979238.0,50702162.0,6.354261146239779,1.3497863987406205,15.056268270205441
OCCITANIE,2010,G,12.0,139.0,28730.0,266089.0,9523278.0,63182007.0,6.63448100538491,1.649285223802147,17.708501947050877
PAYS DE LA LOIRE,2010,G,10.0,101.0,20168.0,179153.0,6177630.0,38618351.0,6.251321461466614,1.6613177529076146,17.97278574556936
PROVENCE-ALPES-COTE D'AZUR,2010,G,21.0,161.0,30246.0,275899.0,11002822.0,82660627.0,7.512675111894021,2.1970592117336003,21.749022068844408
AUVERGNE-RHONE-ALPES,2011,G,22.0,213.0,42951.0,395222.0,13986805.0,97001022.0,6.935180836509839,1.7754939323645054,17.778717181892056
BOURGOGNE-FRANCHE-COMTE,2011,G,9.0,76.0,13466.0,134699.0,3361041.0,20686935.0,6.1549189670700235,1.1912599236482944,14.406185437362984
BRETAGNE,2011,G,6.0,67.0,13339.0,124900.0,4235488.0,27622772.0,6.521744837902976,1.2858776204138014,17.399082264104564
CENTRE-VAL DE LOIRE,2011,G,7.0,67.0,13794.0,126506.0,3793673.0,24724897.0,6.517403318630784,1.4712187891686626,14.634111435750135
CORSE,2011,G,0,0,0,0,0,0,0,0,0
GRAND EST,2011,G,17.0,172.0,39691.0,302503.0,10472691.0,68630520.0,6.553284155906061,1.884060732123023,15.493034548947888
HAUTS-DE-FRANCE,2011,G,13.0,175.0,40679.0,297268.0,10783190.0,71163290.0,6.59946546430138,1.7942151516079266,16.02285199124894
ILE-DE-FRANCE,2011,G,61.0,511.0,109062.0,1075068.5549801649,45419284.83062473,305463181.8486506,6.725407125800598,3.7592073750010537,20.339523960600587
NORMANDIE,2011,G,8.0,88.0,18185.0,172344.0,5617356.0,32920034.0,5.860414401366052,1.6822808089889256,16.081404481523517
NOUVELLE AQUITAINE,2011,G,13.0,161.0,28972.0,304682.0,8064103.0,51750506.0,6.417391494131461,1.3641423588873314,14.97907460778554
OCCITANIE,2011,G,13.0,141.0,28940.0,272951.0,9581862.0,63847862.0,6.663408636025023,1.6594310712247702,17.41608342304145
PAYS DE LA LOIRE,2011,G,11.0,110.0,22012.0,197258.0,6821586.0,43058056.0,6.312030076290177,1.8344934748092785,17.79304633092787
PROVENCE-ALPES-COTE D'AZUR,2011,G,22.0,165.0,30766.0,293338.0,11249669.0,83630801.0,7.434067704569797,2.2463499732526726,20.92152293678237
AUVERGNE-RHONE-ALPES,2012,G,18.0,202.0,42519.0,373438.0,12296205.0,86998470.0,7.075229308554957,1.5608880919273624,15.850412805105046
BOURGOGNE-FRANCHE-COMTE,2012,G,6.0,57.0,10302.0,98442.0,2215355.0,13986524.0,6.313445926273667,0.7851923342065352,12.711904767916094
BRETAGNE,2012,G,9.0,77.0,15159.0,141556.0,4515851.0,28936931.0,6.407857788044822,1.3709947326077387,16.367587106816092
CENTRE-VAL DE LOIRE,2012,G,6.0,57.0,11914.0,113529.0,3135352.0,19957966.0,6.365462633860568,1.2159162829947505,13.240731536067463
CORSE,2012,G,0,0,0,0,0,0,0,0,0
GRAND EST,2012,G,17.0,169.0,38852.0,305554.0,9544988.0,63342557.0,6.636211276535916,1.717164869982841,13.966750429717722
HAUTS-DE-FRANCE,2012,G,13.0,175.0,40679.0,303676.0,10007115.0,67260108.0,6.7212286458185,1.6650840203022441,14.469720689739237
ILE-DE-FRANCE,2012,G,66.0,529.0,111597.0,1105205.8540360583,43694293.59736039,300124856.2975147,6.868742611178076,3.616435427136143,19.249164029965986
NORMANDIE,2012,G,6.0,78.0,16240.0,156210.0,4708607.0,29028219.0,6.164927121758091,1.4101294618270441,14.736541291391807
NOUVELLE AQUITAINE,2012,G,11.0,145.0,26543.0,272709.0,6827069.0,44084886.0,6.457366404235844,1.1548828195704564,13.81948118260933
OCCITANIE,2012,G,12.0,129.0,26949.0,246939.0,8427451.0,57426565.0,6.81422710140943,1.4595048478703054,16.60689954427565
PAYS DE LA LOIRE,2012,G,8.0,89.0,17867.0,163617.0,5468622.0,35249251.0,6.445728192586725,1.4706479365939924,17.042799737468517
PROVENCE-ALPES-COTE D'AZUR,2012,G,22.0,167.0,31006.0,293732.0,10671840.0,80212662.0,7.516291661044393,2.130968253248767,19.69579433857017
AUVERGNE-RHONE-ALPES,2013,G,24.0,240.0,47996.0,436923.0,13032778.0,92601540.0,7.105280240329422,1.6543891375373871,14.97374574992233
BOURGOGNE-FRANCHE-COMTE,2013,G,5.0,45.0,8462.0,79665.0,1701578.0,10789281.0,6.34075017425002,0.6030934101552518,11.628600549263027
BRETAGNE,2013,G,6.0,67.0,13339.0,123919.0,3692304.0,24498310.0,6.634965593298927,1.1209690787376474,15.177096211085997
CENTRE-VAL DE LOIRE,2013,G,5.0,48.0,9681.0,89045.0,2515247.0,16939325.0,6.734656675865233,0.9754342680036237,13.757475209166929
CORSE,2013,G,0,0,0,0,0,0,0,0,0
GRAND EST,2013,G,17.0,169.0,38852.0,303395.0,8891195.0,59405772.0,6.681415940152027,1.599546034648455,13.100834741066302
HAUTS-DE-FRANCE,2013,G,10.0,142.0,33726.0,242016.0,7809821.0,52886716.0,6.771821786952607,1.2994762375091016,13.883201169102547
ILE-DE-FRANCE,2013,G,60.0,504.0,106903.0,1014139.9842623535,39425582.454673246,274455395.53601015,6.961352970537485,3.2631280056481073,18.785665562330404
NORMANDIE,2013,G,8.0,91.0,18587.0,175570.0,4678757.0,29704007.0,6.348696245605403,1.4011900102152326,13.233537454538997
NOUVELLE AQUITAINE,2013,G,11.0,138.0,25044.0,254967.0,6099161.0,39161468.0,6.420795909470171,1.0317482147454733,13.328399398950728
OCCITANIE,2013,G,14.0,135.0,27781.0,257389.0,8425587.0,57621582.0,6.838880424592376,1.4591820317499353,16.20076169616868
PAYS DE LA LOIRE,2013,G,7.0,80.0,15881.0,149863.0,4621726.0,30740620.0,6.651328962383317,1.242896621013997,15.924182614964375
PROVENCE-ALPES-COTE D'AZUR,2013,G,22.0,172.0,31633.0,289695.0,10112675.0,75165940.0,7.432844425436396,2.0193133874217075,19.19634235378449
AUVERGNE-RHONE-ALPES,2014,G,28.0,262.0,51338.0,483479.0,13947236.0,98091571.0,7.033047336404145,1.7704710183101713,14.778266391932107
